,league_id,name,country,year,players,statistics_fixtures,current,predictions,odds
0,61,Ligue 1,France,2010,True,False,False,True,False
1,61,Ligue 1,France,2011,True,False,False,True,False
2,61,Ligue 1,France,2012,True,False,False,True,False
3,61,Ligue 1,France,2013,True,False,False,True,False
4,61,Ligue 1,France,2014,True,False,False,True,False
5,61,Ligue 1,France,2015,True,True,False,True,False
6,61,Ligue 1,France,2016,True,True,False,True,False
7,61,Ligue 1,France,2017,True,True,False,True,False
8,61,Ligue 1,France,2018,True,True,False,True,False
9,61,Ligue 1,France,2019,True,True,False,True,False
10,61,Ligue 1,France,2020,True,True,False,True,False
11,61,Ligue 1,France,2021,True,True,False,True,False
12,61,Ligue 1,France,2022,True,True,False,True,False
13,61,Ligue 1,France,2023,True,True,False,True,False
14,61,Ligue 1,France,2024,True,False,True,True,False
15,144,Jupiler Pro League,Belgium,2010,True,False,False,True,False
16,144,Jupiler Pro League,Belgium,2011,True,False,False,True,False
17,144,Jupiler Pro League,Belgium,2012,True,False,False,True,False
18,144,Jupiler Pro League,Belgium,2013,True,False,False,True,False
19,144,Jupiler Pro League,Belgium,2014,True,False,False,True,False
20,144,Jupiler Pro League,Belgium,2015,True,True,False,True,False
21,144,Jupiler Pro League,Belgium,2016,True,True,False,True,False
22,144,Jupiler Pro League,Belgium,2017,True,True,False,True,False
23,144,Jupiler Pro League,Belgium,2018,True,True,False,True,False
24,144,Jupiler Pro League,Belgium,2019,True,True,False,True,False
25,144,Jupiler Pro League,Belgium,2020,True,True,False,True,False
26,144,Jupiler Pro League,Belgium,2021,True,True,False,True,False
27,144,Jupiler Pro League,Belgium,2022,True,True,False,True,False
28,144,Jupiler Pro League,Belgium,2023,True,True,False,True,False
29,144,Jupiler Pro League,Belgium,2024,True,False,True,True,False
30,39,Premier League,England,2010,True,False,False,True,False
31,39,Premier League,England,2011,True,False,False,True,False
32,39,Premier League,England,2012,True,False,False,True,False
33,39,Premier League,England,2013,True,False,False,True,False
34,39,Premier League,England,2014,True,True,False,True,False
35,39,Premier League,England,2015,True,True,False,True,False
36,39,Premier League,England,2016,True,True,False,True,False
37,39,Premier League,England,2017,True,True,False,True,False
38,39,Premier League,England,2018,True,True,False,True,False
39,39,Premier League,England,2019,True,True,False,True,False
40,39,Premier League,England,2020,True,True,False,True,False
41,39,Premier League,England,2021,True,True,False,True,False
42,39,Premier League,England,2022,True,True,False,True,False
43,39,Premier League,England,2023,True,True,False,True,False
44,39,Premier League,England,2024,True,False,True,True,False
45,78,Bundesliga,Germany,2010,True,False,False,True,False
46,78,Bundesliga,Germany,2011,True,False,False,True,False
47,78,Bundesliga,Germany,2012,True,False,False,True,False
48,78,Bundesliga,Germany,2013,True,False,False,True,False
49,78,Bundesliga,Germany,2014,True,False,False,True,False
50,78,Bundesliga,Germany,2015,True,True,False,True,False
51,78,Bundesliga,Germany,2016,True,True,False,True,False
52,78,Bundesliga,Germany,2017,True,True,False,True,False
53,78,Bundesliga,Germany,2018,True,True,False,True,False
54,78,Bundesliga,Germany,2019,True,True,False,True,False
55,78,Bundesliga,Germany,2020,True,True,False,True,False
56,78,Bundesliga,Germany,2021,True,True,False,True,False
57,78,Bundesliga,Germany,2022,True,True,False,True,False
58,78,Bundesliga,Germany,2023,True,True,False,True,False
59,78,Bundesliga,Germany,2024,True,False,True,True,False
60,135,Serie A,Italy,2010,True,False,False,True,False
61,135,Serie A,Italy,2011,True,False,False,True,False
62,135,Serie A,Italy,2012,True,False,False,True,False
63,135,Serie A,Italy,2013,True,False,False,True,False
64,135,Serie A,Italy,2014,True,False,False,True,False
65,135,Serie A,Italy,2015,True,True,False,True,False
66,135,Serie A,Italy,2016,True,True,False,True,False
67,135,Serie A,Italy,2017,True,True,False,True,False
68,135,Serie A,Italy,2018,True,True,False,True,False
69,135,Serie A,Italy,2019,True,True,False,True,False
70,135,Serie A,Italy,2020,True,True,False,True,False
71,135,Serie A,Italy,2021,True,True,False,True,False
72,135,Serie A,Italy,2022,True,True,False,True,False
73,135,Serie A,Italy,2023,True,True,False,True,False
74,135,Serie A,Italy,2024,True,False,True,True,False
75,88,Eredivisie,Netherlands,2010,True,False,False,True,False
76,88,Eredivisie,Netherlands,2011,True,False,False,True,False
77,88,Eredivisie,Netherlands,2012,True,False,False,True,False
78,88,Eredivisie,Netherlands,2013,True,False,False,True,False
79,88,Eredivisie,Netherlands,2014,True,False,False,True,False
80,88,Eredivisie,Netherlands,2015,True,True,False,True,False
81,88,Eredivisie,Netherlands,2016,True,True,False,True,False
82,88,Eredivisie,Netherlands,2017,True,True,False,True,False
83,88,Eredivisie,Netherlands,2018,True,True,False,True,False
84,88,Eredivisie,Netherlands,2019,True,True,False,True,False
85,88,Eredivisie,Netherlands,2020,True,True,False,True,False
86,88,Eredivisie,Netherlands,2021,True,True,False,True,False
87,88,Eredivisie,Netherlands,2022,True,True,False,True,False
88,88,Eredivisie,Netherlands,2023,True,True,False,True,False
89,88,Eredivisie,Netherlands,2024,True,False,True,True,False
90,94,Primeira Liga,Portugal,2010,True,False,False,True,False
91,94,Primeira Liga,Portugal,2011,True,False,False,True,False
92,94,Primeira Liga,Portugal,2012,True,False,False,True,False
93,94,Primeira Liga,Portugal,2013,True,False,False,True,False
94,94,Primeira Liga,Portugal,2014,True,False,False,True,False
95,94,Primeira Liga,Portugal,2015,True,True,False,True,False
96,94,Primeira Liga,Portugal,2016,True,True,False,True,False
97,94,Primeira Liga,Portugal,2017,True,True,False,True,False
98,94,Primeira Liga,Portugal,2018,True,True,False,True,False
99,94,Primeira Liga,Portugal,2019,True,True,False,True,False
100,94,Primeira Liga,Portugal,2020,True,True,False,True,False
101,94,Primeira Liga,Portugal,2021,True,True,False,True,False
102,94,Primeira Liga,Portugal,2022,True,True,False,True,False
103,94,Primeira Liga,Portugal,2023,True,True,False,True,False
104,94,Primeira Liga,Portugal,2024,True,False,True,True,False
105,140,La Liga,Spain,2010,True,False,False,True,False
106,140,La Liga,Spain,2011,True,False,False,True,False
107,140,La Liga,Spain,2012,True,False,False,True,False
108,140,La Liga,Spain,2013,True,False,False,True,False
109,140,La Liga,Spain,2014,True,True,False,True,False
110,140,La Liga,Spain,2015,True,True,False,True,False
111,140,La Liga,Spain,2016,True,True,False,True,False
112,140,La Liga,Spain,2017,True,True,False,True,False
113,140,La Liga,Spain,2018,True,True,False,True,False
114,140,La Liga,Spain,2019,True,True,False,True,False
115,140,La Liga,Spain,2020,True,True,False,True,False
116,140,La Liga,Spain,2021,True,True,False,True,False
117,140,La Liga,Spain,2022,True,True,False,True,False
118,140,La Liga,Spain,2023,True,True,False,True,False
119,140,La Liga,Spain,2024,True,False,True,True,False
120,179,Premiership,Scotland,2010,True,False,False,True,False
121,179,Premiership,Scotland,2011,True,False,False,True,False
122,179,Premiership,Scotland,2012,True,False,False,True,False
123,179,Premiership,Scotland,2013,True,False,False,True,False
124,179,Premiership,Scotland,2014,True,False,False,True,False
125,179,Premiership,Scotland,2015,True,True,False,True,False
126,179,Premiership,Scotland,2016,True,True,False,True,False
127,179,Premiership,Scotland,2017,True,True,False,True,False
128,179,Premiership,Scotland,2018,True,True,False,True,False
129,179,Premiership,Scotland,2019,True,True,False,True,False
130,179,Premiership,Scotland,2020,True,True,False,True,False
131,179,Premiership,Scotland,2021,True,True,False,True,False
132,179,Premiership,Scotland,2022,True,True,False,True,False
133,179,Premiership,Scotland,2023,True,True,False,True,False
134,179,Premiership,Scotland,2024,True,False,True,True,False
135,180,Championship,Scotland,2010,True,False,False,True,False
136,180,Championship,Scotland,2011,True,False,False,True,False
137,180,Championship,Scotland,2012,True,False,False,True,False
138,180,Championship,Scotland,2013,True,False,False,True,False
139,180,Championship,Scotland,2014,True,False,False,True,False
140,180,Championship,Scotland,2015,True,False,False,True,False
141,180,Championship,Scotland,2016,True,False,False,True,False
142,180,Championship,Scotland,2017,True,False,False,True,False
143,180,Championship,Scotland,2018,True,False,False,True,False
144,180,Championship,Scotland,2019,True,False,False,True,False
145,180,Championship,Scotland,2020,True,False,False,True,False
146,180,Championship,Scotland,2021,True,False,False,True,False
147,180,Championship,Scotland,2022,True,False,False,True,False
148,180,Championship,Scotland,2023,True,False,False,True,False
149,180,Championship,Scotland,2024,True,False,True,True,False
150,62,Ligue 2,France,2010,True,False,False,True,False
151,62,Ligue 2,France,2011,True,False,False,True,False
152,62,Ligue 2,France,2012,True,False,False,True,False
153,62,Ligue 2,France,2013,True,False,False,True,False
154,62,Ligue 2,France,2014,True,True,False,True,False
155,62,Ligue 2,France,2015,True,True,False,True,False
156,62,Ligue 2,France,2016,True,True,False,True,False
157,62,Ligue 2,France,2017,True,True,False,True,False
158,62,Ligue 2,France,2018,True,True,False,True,False
159,62,Ligue 2,France,2019,True,True,False,True,False
160,62,Ligue 2,France,2020,True,True,False,True,False
161,62,Ligue 2,France,2021,True,True,False,True,False
162,62,Ligue 2,France,2022,True,True,False,True,False
163,62,Ligue 2,France,2023,True,True,False,True,False
164,62,Ligue 2,France,2024,True,False,True,True,False
165,311,1st Division,Albania,2011,True,False,False,True,False
166,311,1st Division,Albania,2012,True,False,False,True,False
167,311,1st Division,Albania,2013,True,False,False,True,False
168,311,1st Division,Albania,2014,True,False,False,True,False
169,311,1st Division,Albania,2015,True,False,False,True,False
170,311,1st Division,Albania,2016,True,False,False,True,False
171,311,1st Division,Albania,2017,True,False,False,True,False
172,311,1st Division,Albania,2018,True,False,False,True,False
173,311,1st Division,Albania,2019,True,False,False,True,False
174,311,1st Division,Albania,2020,True,False,False,True,False
175,311,1st Division,Albania,2021,True,False,False,True,False
176,311,1st Division,Albania,2022,True,False,False,True,False
177,311,1st Division,Albania,2023,True,False,True,True,False
178,310,Superliga,Albania,2011,True,False,False,True,False
179,310,Superliga,Albania,2012,True,False,False,True,False
180,310,Superliga,Albania,2013,True,False,False,True,False
181,310,Superliga,Albania,2014,True,False,False,True,False
182,310,Superliga,Albania,2015,True,False,False,True,False
183,310,Superliga,Albania,2017,True,False,False,True,False
184,310,Superliga,Albania,2018,True,False,False,True,False
185,310,Superliga,Albania,2019,True,False,False,True,False
186,310,Superliga,Albania,2020,True,False,False,True,False
187,310,Superliga,Albania,2021,True,False,False,True,False
188,310,Superliga,Albania,2022,True,False,False,True,False
189,310,Superliga,Albania,2023,True,False,True,True,False
190,335,Cup,Ukraine,2011,True,False,False,True,False
191,335,Cup,Ukraine,2012,True,False,False,True,False
192,335,Cup,Ukraine,2013,True,False,False,True,False
193,335,Cup,Ukraine,2014,True,False,False,True,False
194,335,Cup,Ukraine,2015,True,False,False,True,False
195,335,Cup,Ukraine,2016,True,False,False,True,False
196,335,Cup,Ukraine,2017,True,False,False,True,False
197,335,Cup,Ukraine,2018,True,False,False,True,False
198,335,Cup,Ukraine,2019,True,False,False,True,False
199,335,Cup,Ukraine,2020,True,False,False,True,False
200,335,Cup,Ukraine,2021,True,False,False,True,False
201,335,Cup,Ukraine,2023,True,False,True,True,False
202,336,Druha Liga,Ukraine,2011,False,False,False,True,False
203,336,Druha Liga,Ukraine,2012,True,False,False,True,False
204,336,Druha Liga,Ukraine,2013,True,False,False,True,False
205,336,Druha Liga,Ukraine,2014,True,False,False,True,False
206,336,Druha Liga,Ukraine,2015,True,False,False,True,False
207,336,Druha Liga,Ukraine,2016,True,False,False,True,False
208,336,Druha Liga,Ukraine,2017,True,False,False,True,False
209,336,Druha Liga,Ukraine,2018,True,False,False,True,False
210,336,Druha Liga,Ukraine,2019,True,False,False,True,False
211,336,Druha Liga,Ukraine,2020,True,False,False,True,False
212,336,Druha Liga,Ukraine,2021,True,False,False,True,False
213,336,Druha Liga,Ukraine,2022,True,False,False,True,False
214,336,Druha Liga,Ukraine,2023,True,False,True,True,False
215,334,Persha Liga,Ukraine,2011,True,False,False,True,False
216,334,Persha Liga,Ukraine,2012,True,False,False,True,False
217,334,Persha Liga,Ukraine,2013,True,False,False,True,False
218,334,Persha Liga,Ukraine,2014,True,False,False,True,False
219,334,Persha Liga,Ukraine,2015,True,False,False,True,False
220,334,Persha Liga,Ukraine,2016,True,False,False,True,False
221,334,Persha Liga,Ukraine,2017,True,False,False,True,False
222,334,Persha Liga,Ukraine,2018,True,False,False,True,False
223,334,Persha Liga,Ukraine,2019,True,False,False,True,False
224,334,Persha Liga,Ukraine,2020,True,False,False,True,False
225,334,Persha Liga,Ukraine,2021,True,False,False,True,False
226,334,Persha Liga,Ukraine,2022,True,False,False,True,False
227,334,Persha Liga,Ukraine,2023,True,False,True,True,False
228,333,Premier League,Ukraine,2011,True,False,False,True,False
229,333,Premier League,Ukraine,2012,True,False,False,True,False
230,333,Premier League,Ukraine,2013,True,False,False,True,False
231,333,Premier League,Ukraine,2014,True,False,False,True,False
232,333,Premier League,Ukraine,2015,True,False,False,True,False
233,333,Premier League,Ukraine,2016,True,True,False,True,False
234,333,Premier League,Ukraine,2017,True,True,False,True,False
235,333,Premier League,Ukraine,2018,True,True,False,True,False
236,333,Premier League,Ukraine,2019,True,True,False,True,False
237,333,Premier League,Ukraine,2020,True,True,False,True,False
238,333,Premier League,Ukraine,2021,True,True,False,True,False
239,333,Premier League,Ukraine,2022,True,True,False,True,False
240,333,Premier League,Ukraine,2023,True,True,False,True,False
241,333,Premier League,Ukraine,2024,True,False,True,True,False
242,203,Süper Lig,Turkey,2011,True,False,False,True,False
243,203,Süper Lig,Turkey,2012,True,False,False,True,False
244,203,Süper Lig,Turkey,2013,True,False,False,True,False
245,203,Süper Lig,Turkey,2014,True,False,False,True,False
246,203,Süper Lig,Turkey,2015,True,True,False,True,False
247,203,Süper Lig,Turkey,2016,True,True,False,True,False
248,203,Süper Lig,Turkey,2017,True,True,False,True,False
249,203,Süper Lig,Turkey,2018,True,True,False,True,False
250,203,Süper Lig,Turkey,2019,True,True,False,True,False
251,203,Süper Lig,Turkey,2020,True,True,False,True,False
252,203,Süper Lig,Turkey,2021,True,True,False,True,False
253,203,Süper Lig,Turkey,2022,True,True,False,True,False
254,203,Süper Lig,Turkey,2023,True,True,False,True,False
255,203,Süper Lig,Turkey,2024,True,False,True,True,False
256,204,1. Lig,Turkey,2011,True,False,False,True,False
257,204,1. Lig,Turkey,2012,True,False,False,True,False
258,204,1. Lig,Turkey,2013,True,False,False,True,False
259,204,1. Lig,Turkey,2014,True,False,False,True,False
260,204,1. Lig,Turkey,2015,True,False,False,True,False
261,204,1. Lig,Turkey,2016,True,True,False,True,False
262,204,1. Lig,Turkey,2017,True,True,False,True,False
263,204,1. Lig,Turkey,2018,True,True,False,True,False
264,204,1. Lig,Turkey,2019,True,True,False,True,False
265,204,1. Lig,Turkey,2020,True,True,False,True,False
266,204,1. Lig,Turkey,2021,True,True,False,True,False
267,204,1. Lig,Turkey,2022,True,True,False,True,False
268,204,1. Lig,Turkey,2023,True,True,True,True,False
269,205,2. Lig,Turkey,2011,True,False,False,True,False
270,205,2. Lig,Turkey,2012,True,False,False,True,False
271,205,2. Lig,Turkey,2013,True,False,False,True,False
272,205,2. Lig,Turkey,2014,True,False,False,True,False
273,205,2. Lig,Turkey,2015,True,False,False,True,False
274,205,2. Lig,Turkey,2016,True,False,False,True,False
275,205,2. Lig,Turkey,2017,True,False,False,True,False
276,205,2. Lig,Turkey,2018,True,False,False,True,False
277,205,2. Lig,Turkey,2019,True,False,False,True,False
278,205,2. Lig,Turkey,2020,True,False,False,True,False
279,205,2. Lig,Turkey,2021,True,False,False,True,False
280,205,2. Lig,Turkey,2022,True,False,False,True,False
281,205,2. Lig,Turkey,2023,True,False,True,True,False
282,206,Cup,Turkey,2011,True,False,False,True,False
283,206,Cup,Turkey,2012,True,False,False,True,False
284,206,Cup,Turkey,2013,True,False,False,True,False
285,206,Cup,Turkey,2014,True,False,False,True,False
286,206,Cup,Turkey,2015,True,False,False,True,False
287,206,Cup,Turkey,2016,True,True,False,True,False
288,206,Cup,Turkey,2017,True,True,False,True,False
289,206,Cup,Turkey,2018,True,True,False,True,False
290,206,Cup,Turkey,2019,True,True,False,True,False
291,206,Cup,Turkey,2020,True,True,False,True,False
292,206,Cup,Turkey,2021,True,True,False,True,False
293,206,Cup,Turkey,2022,True,True,False,True,False
294,206,Cup,Turkey,2023,True,True,True,True,False
295,552,3. Lig - Group 1,Turkey,2011,True,False,False,True,False
296,552,3. Lig - Group 1,Turkey,2012,True,False,False,True,False
297,552,3. Lig - Group 1,Turkey,2013,True,False,False,True,False
298,552,3. Lig - Group 1,Turkey,2014,True,False,False,True,False
299,552,3. Lig - Group 1,Turkey,2015,True,False,False,True,False
300,552,3. Lig - Group 1,Turkey,2016,True,False,False,True,False
301,552,3. Lig - Group 1,Turkey,2017,True,False,False,True,False
302,552,3. Lig - Group 1,Turkey,2018,True,False,False,True,False
303,552,3. Lig - Group 1,Turkey,2019,True,False,False,True,False
304,552,3. Lig - Group 1,Turkey,2020,True,False,False,True,False
305,552,3. Lig - Group 1,Turkey,2021,True,False,False,True,False
306,552,3. Lig - Group 1,Turkey,2022,True,False,False,True,False
307,552,3. Lig - Group 1,Turkey,2023,True,False,True,True,False
308,553,3. Lig - Group 2,Turkey,2011,True,False,False,True,False
309,553,3. Lig - Group 2,Turkey,2012,True,False,False,True,False
310,553,3. Lig - Group 2,Turkey,2013,True,False,False,True,False
311,553,3. Lig - Group 2,Turkey,2014,True,False,False,True,False
312,553,3. Lig - Group 2,Turkey,2015,True,False,False,True,False
313,553,3. Lig - Group 2,Turkey,2016,True,False,False,True,False
314,553,3. Lig - Group 2,Turkey,2017,True,False,False,True,False
315,553,3. Lig - Group 2,Turkey,2018,True,False,False,True,False
316,553,3. Lig - Group 2,Turkey,2019,True,False,False,True,False
317,553,3. Lig - Group 2,Turkey,2020,True,False,False,True,False
318,553,3. Lig - Group 2,Turkey,2021,True,False,False,True,False
319,553,3. Lig - Group 2,Turkey,2022,True,False,False,True,False
320,553,3. Lig - Group 2,Turkey,2023,True,False,True,True,False
321,554,3. Lig - Group 3,Turkey,2011,True,False,False,True,False
322,554,3. Lig - Group 3,Turkey,2012,True,False,False,True,False
323,554,3. Lig - Group 3,Turkey,2013,True,False,False,True,False
324,554,3. Lig - Group 3,Turkey,2014,True,False,False,True,False
325,554,3. Lig - Group 3,Turkey,2015,True,False,False,True,False
326,554,3. Lig - Group 3,Turkey,2016,True,False,False,True,False
327,554,3. Lig - Group 3,Turkey,2017,True,False,False,True,False
328,554,3. Lig - Group 3,Turkey,2018,True,False,False,True,False
329,554,3. Lig - Group 3,Turkey,2019,True,False,False,True,False
330,554,3. Lig - Group 3,Turkey,2020,True,False,False,True,False
331,554,3. Lig - Group 3,Turkey,2021,True,False,False,True,False
332,554,3. Lig - Group 3,Turkey,2022,True,False,False,True,False
333,554,3. Lig - Group 3,Turkey,2023,True,False,True,True,False
334,63,National 1,France,2011,True,False,False,True,False
335,63,National 1,France,2012,True,False,False,True,False
336,63,National 1,France,2013,True,False,False,True,False
337,63,National 1,France,2014,True,False,False,True,False
338,63,National 1,France,2015,True,False,False,True,False
339,63,National 1,France,2016,True,False,False,True,False
340,63,National 1,France,2017,True,False,False,True,False
341,63,National 1,France,2018,True,False,False,True,False
342,63,National 1,France,2019,True,False,False,True,False
343,63,National 1,France,2020,True,False,False,True,False
344,63,National 1,France,2021,True,False,False,True,False
345,63,National 1,France,2022,True,False,False,True,False
346,63,National 1,France,2023,True,False,True,True,False
347,66,Coupe de France,France,2011,True,False,False,True,False
348,66,Coupe de France,France,2012,True,False,False,True,False
349,66,Coupe de France,France,2013,True,False,False,True,False
350,66,Coupe de France,France,2014,True,False,False,True,False
351,66,Coupe de France,France,2015,True,True,False,True,False
352,66,Coupe de France,France,2016,True,True,False,True,False
353,66,Coupe de France,France,2017,True,True,False,True,False
354,66,Coupe de France,France,2018,True,True,False,True,False
355,66,Coupe de France,France,2019,True,True,False,True,False
356,66,Coupe de France,France,2020,True,True,False,True,False
357,66,Coupe de France,France,2021,True,True,False,True,False
358,66,Coupe de France,France,2022,True,True,False,True,False
359,66,Coupe de France,France,2023,True,True,True,True,False
360,65,Coupe de la Ligue,France,2011,True,False,False,True,False
361,65,Coupe de la Ligue,France,2012,True,False,False,True,False
362,65,Coupe de la Ligue,France,2013,True,False,False,True,False
363,65,Coupe de la Ligue,France,2014,True,False,False,True,False
364,65,Coupe de la Ligue,France,2015,True,True,False,True,False
365,65,Coupe de la Ligue,France,2016,True,True,False,True,False
366,65,Coupe de la Ligue,France,2017,True,False,False,True,False
367,65,Coupe de la Ligue,France,2018,True,True,False,True,False
368,65,Coupe de la Ligue,France,2019,True,True,True,True,False
369,67,National 2 - Group A,France,2011,True,False,False,True,False
370,67,National 2 - Group A,France,2012,True,False,False,True,False
371,67,National 2 - Group A,France,2013,True,False,False,True,False
372,67,National 2 - Group A,France,2014,True,False,False,True,False
373,67,National 2 - Group A,France,2015,True,False,False,True,False
374,67,National 2 - Group A,France,2016,True,False,False,True,False
375,67,National 2 - Group A,France,2017,True,False,False,True,False
376,67,National 2 - Group A,France,2018,True,False,False,True,False
377,67,National 2 - Group A,France,2019,True,False,False,True,False
378,67,National 2 - Group A,France,2020,True,False,False,True,False
379,67,National 2 - Group A,France,2021,True,False,False,True,False
380,67,National 2 - Group A,France,2022,True,False,False,True,False
381,67,National 2 - Group A,France,2023,True,False,True,True,False
382,68,National 2 - Group B,France,2011,True,False,False,True,False
383,68,National 2 - Group B,France,2012,True,False,False,True,False
384,68,National 2 - Group B,France,2013,True,False,False,True,False
385,68,National 2 - Group B,France,2014,True,False,False,True,False
386,68,National 2 - Group B,France,2015,True,False,False,True,False
387,68,National 2 - Group B,France,2016,True,False,False,True,False
388,68,National 2 - Group B,France,2017,True,False,False,True,False
389,68,National 2 - Group B,France,2018,True,False,False,True,False
390,68,National 2 - Group B,France,2019,True,False,False,True,False
391,68,National 2 - Group B,France,2020,True,False,False,True,False
392,68,National 2 - Group B,France,2021,True,False,False,True,False
393,68,National 2 - Group B,France,2022,True,False,False,True,False
394,68,National 2 - Group B,France,2023,True,False,True,True,False
395,69,National 2 - Group C,France,2011,True,False,False,True,False
396,69,National 2 - Group C,France,2012,True,False,False,True,False
397,69,National 2 - Group C,France,2013,True,False,False,True,False
398,69,National 2 - Group C,France,2014,True,False,False,True,False
399,69,National 2 - Group C,France,2015,True,False,False,True,False
400,69,National 2 - Group C,France,2016,True,False,False,True,False
401,69,National 2 - Group C,France,2017,True,False,False,True,False
402,69,National 2 - Group C,France,2018,True,False,False,True,False
403,69,National 2 - Group C,France,2019,True,False,False,True,False
404,69,National 2 - Group C,France,2020,True,False,False,True,False
405,69,National 2 - Group C,France,2021,True,False,False,True,False
406,69,National 2 - Group C,France,2022,True,False,False,True,False
407,69,National 2 - Group C,France,2023,True,False,True,True,False
408,70,National 2 - Group D,France,2011,True,False,False,True,False
409,70,National 2 - Group D,France,2012,True,False,False,True,False
410,70,National 2 - Group D,France,2013,True,False,False,True,False
411,70,National 2 - Group D,France,2014,True,False,False,True,False
412,70,National 2 - Group D,France,2015,True,False,False,True,False
413,70,National 2 - Group D,France,2016,True,False,False,True,False
414,70,National 2 - Group D,France,2017,True,False,False,True,False
415,70,National 2 - Group D,France,2018,True,False,False,True,False
416,70,National 2 - Group D,France,2019,True,False,False,True,False
417,70,National 2 - Group D,France,2020,True,False,False,True,False
418,70,National 2 - Group D,France,2021,True,False,False,True,False
419,70,National 2 - Group D,France,2022,True,False,False,True,False
420,70,National 2 - Group D,France,2023,True,False,True,True,False
421,328,Esiliiga A,Estonia,2011,True,False,False,True,False
422,328,Esiliiga A,Estonia,2012,True,False,False,True,False
423,328,Esiliiga A,Estonia,2013,True,False,False,True,False
424,328,Esiliiga A,Estonia,2014,True,False,False,True,False
425,328,Esiliiga A,Estonia,2015,True,False,False,True,False
426,328,Esiliiga A,Estonia,2016,True,False,False,True,False
427,328,Esiliiga A,Estonia,2017,True,False,False,True,False
428,328,Esiliiga A,Estonia,2018,True,False,False,True,False
429,328,Esiliiga A,Estonia,2019,True,False,False,True,False
430,328,Esiliiga A,Estonia,2020,True,False,False,True,False
431,328,Esiliiga A,Estonia,2021,True,False,False,True,False
432,328,Esiliiga A,Estonia,2022,True,False,False,True,False
433,328,Esiliiga A,Estonia,2023,True,False,False,True,False
434,328,Esiliiga A,Estonia,2024,True,False,True,True,True
435,329,Meistriliiga,Estonia,2011,True,False,False,True,False
436,329,Meistriliiga,Estonia,2012,True,False,False,True,False
437,329,Meistriliiga,Estonia,2013,True,False,False,True,False
438,329,Meistriliiga,Estonia,2014,True,False,False,True,False
439,329,Meistriliiga,Estonia,2015,True,False,False,True,False
440,329,Meistriliiga,Estonia,2016,True,False,False,True,False
441,329,Meistriliiga,Estonia,2017,True,False,False,True,False
442,329,Meistriliiga,Estonia,2018,True,False,False,True,False
443,329,Meistriliiga,Estonia,2019,True,False,False,True,False
444,329,Meistriliiga,Estonia,2020,True,False,False,True,False
445,329,Meistriliiga,Estonia,2021,True,False,False,True,False
446,329,Meistriliiga,Estonia,2022,True,False,False,True,False
447,329,Meistriliiga,Estonia,2023,True,False,False,True,False
448,329,Meistriliiga,Estonia,2024,True,False,True,True,True
449,326,Erovnuli Liga 2,Georgia,2011,True,False,False,True,False
450,326,Erovnuli Liga 2,Georgia,2012,True,False,False,True,False
451,326,Erovnuli Liga 2,Georgia,2013,True,False,False,True,False
452,326,Erovnuli Liga 2,Georgia,2014,True,False,False,True,False
453,326,Erovnuli Liga 2,Georgia,2015,True,False,False,True,False
454,326,Erovnuli Liga 2,Georgia,2016,True,False,False,True,False
455,326,Erovnuli Liga 2,Georgia,2017,True,False,False,True,False
456,326,Erovnuli Liga 2,Georgia,2018,True,False,False,True,False
457,326,Erovnuli Liga 2,Georgia,2019,True,False,False,True,False
458,326,Erovnuli Liga 2,Georgia,2020,True,False,False,True,False
459,326,Erovnuli Liga 2,Georgia,2021,True,False,False,True,False
460,326,Erovnuli Liga 2,Georgia,2022,True,False,False,True,False
461,326,Erovnuli Liga 2,Georgia,2023,True,False,False,True,False
462,326,Erovnuli Liga 2,Georgia,2024,True,False,True,True,False
463,199,Cup,Greece,2011,True,False,False,True,False
464,199,Cup,Greece,2012,True,False,False,True,False
465,199,Cup,Greece,2013,True,False,False,True,False
466,199,Cup,Greece,2014,True,False,False,True,False
467,199,Cup,Greece,2015,True,False,False,True,False
468,199,Cup,Greece,2016,True,False,False,True,False
469,199,Cup,Greece,2017,True,False,False,True,False
470,199,Cup,Greece,2018,True,False,False,True,False
471,199,Cup,Greece,2019,True,False,False,True,False
472,199,Cup,Greece,2020,True,False,False,True,False
473,199,Cup,Greece,2021,True,False,False,True,False
474,199,Cup,Greece,2022,True,False,False,True,False
475,199,Cup,Greece,2023,True,False,True,True,False
476,198,Football League,Greece,2011,True,False,False,True,False
477,198,Football League,Greece,2012,True,False,False,True,False
478,198,Football League,Greece,2013,True,False,False,True,False
479,198,Football League,Greece,2014,True,False,False,True,False
480,198,Football League,Greece,2015,True,False,False,True,False
481,198,Football League,Greece,2016,True,False,False,True,False
482,198,Football League,Greece,2017,True,False,False,True,False
483,198,Football League,Greece,2018,True,False,False,True,False
484,198,Football League,Greece,2019,True,False,False,True,False
485,198,Football League,Greece,2020,True,False,True,True,False
486,197,Super League 1,Greece,2011,True,False,False,True,False
487,197,Super League 1,Greece,2012,True,False,False,True,False
488,197,Super League 1,Greece,2013,True,False,False,True,False
489,197,Super League 1,Greece,2014,True,False,False,True,False
490,197,Super League 1,Greece,2015,True,False,False,True,False
491,197,Super League 1,Greece,2016,True,True,False,True,False
492,197,Super League 1,Greece,2017,True,True,False,True,False
493,197,Super League 1,Greece,2018,True,True,False,True,False
494,197,Super League 1,Greece,2019,True,True,False,True,False
495,197,Super League 1,Greece,2020,True,True,False,True,False
